cuebiq_id,cluster,stop_lat,stop_lon,stop_ts,poi_name,poi_lat,poi_lon,polygon_type
toy_worker_044,2,40.69139653896767,-74.0045710390268,2021-09-02T14:20:00,Williamsburg Pizza,40.691125,-74.000336,POINT
toy_worker_013,6,40.69999120921238,-74.00317765749551,2021-09-06T14:51:00,Henry St Grill #3,40.701025,-73.997614,POINT
toy_worker_030,2,40.69391155613765,-73.99825246667794,2021-09-25T13:37:00,Dock St Coffee #3,40.696416,-73.99708,POINT
toy_worker_022,1,40.68962468889724,-73.97962595404974,2021-09-03T13:21:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_007,0,40.68722270904148,-73.98982369050707,2021-09-09T11:57:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_044,2,40.69202158648118,-74.00488580465236,2021-09-04T14:41:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_047,5,40.691203865965804,-73.98253769079432,2021-10-11T14:35:00,Red Hook BBQ #4,40.686951,-73.991963,POINT
toy_worker_018,4,40.69864001173993,-73.98244932989289,2021-10-01T11:19:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_023,2,40.69355754532363,-73.98070618483165,2021-09-24T14:37:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_046,4,40.70079259495631,-73.97631640907622,2021-09-21T12:46:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_013,6,40.69955859270678,-74.00255903392029,2021-10-09T11:33:00,Cesar's Gourmet #3,40.70023,-74.002231,POINT
toy_worker_028,0,40.699926646578994,-73.9888148251061,2021-09-05T12:11:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_012,5,40.68938275777028,-73.99111824308717,2021-09-10T11:07:00,Smith St Wok #3,40.686029,-73.987475,POINT
toy_worker_018,4,40.698981630897116,-73.98225004805566,2021-09-24T11:02:00,Cobble Greens #2,40.702913,-73.985504,POINT
toy_worker_016,2,40.69379031766522,-73.99816123305872,2021-09-01T11:49:00,Court St Coffee #4,40.686354,-73.978507,POINT
toy_worker_038,3,40.698142744624626,-74.00272280407174,2021-10-12T11:33:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_012,5,40.68855728227169,-73.99076863951241,2021-09-19T11:24:00,Cobble Greens,40.691663,-73.998715,POINT
toy_worker_040,5,40.69292893043821,-73.99866419188623,2021-09-14T14:26:00,Jasper H Kane Hall #3,40.689902,-73.986855,POINT
toy_worker_004,4,40.692378947374834,-73.99867733826903,2021-10-05T14:12:00,Roebling Tea #3,40.694906,-74.003482,POINT
toy_worker_008,1,40.696543641471784,-73.99500153689,2021-09-22T11:02:00,Williamsburg Pizza,40.691125,-74.000336,POINT
toy_worker_029,1,40.701067993776505,-73.98241000638436,2021-09-22T12:56:00,Tandon Cafe,40.696798,-73.993131,POINT
toy_worker_040,5,40.6927630545349,-73.99804790070823,2021-09-13T12:02:00,Court St Coffee #2,40.689803,-73.985771,POINT
toy_worker_017,3,40.695871592377024,-74.00449547578404,2021-09-26T13:56:00,Brooklyn Bagel #3,40.692594,-73.996644,POINT
toy_worker_019,5,40.686102893349265,-73.99269434828622,2021-09-24T11:34:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_049,0,40.68857008976711,-73.9977643922561,2021-09-16T12:33:00,Brooklyn Bagel #3,40.692594,-73.996644,POINT
toy_worker_038,3,40.69829653408849,-74.00289982005286,2021-09-22T14:56:00,Atlantic Burgers #4,40.693285,-73.995844,POINT
toy_worker_025,4,40.696067168530675,-73.97690904170466,2021-10-10T14:51:00,Flatbush Pastry,40.688798,-73.976713,POINT
toy_worker_005,5,40.69353389206473,-73.9781961953372,2021-09-20T14:23:00,Roebling Tea,40.698256,-73.984699,POINT
toy_worker_002,2,40.69342280223861,-73.987492893838,2021-10-06T11:19:00,Park Slope Pies,40.686669,-74.002099,POINT
toy_worker_034,6,40.686243293038075,-73.99595047610995,2021-10-01T12:30:00,Court St Coffee #3,40.693742,-73.998588,POINT
toy_worker_041,6,40.692381683486815,-73.97825583934578,2021-10-10T12:02:00,Carroll Garden Sushi #3,40.687834,-73.976177,POINT
toy_worker_020,6,40.68902008312628,-73.9770688334148,2021-10-01T12:17:00,Carroll Garden Sushi #3,40.687834,-73.976177,POINT
toy_worker_005,5,40.69397834860019,-73.97788780880731,2021-09-29T14:06:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_025,4,40.69544129554024,-73.97614478014505,2021-10-09T14:39:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_007,0,40.6867126725232,-73.98934927909615,2021-09-10T12:19:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_037,2,40.68925901147448,-73.98454632454182,2021-09-23T14:20:00,Jasper H Kane Hall #3,40.689902,-73.986855,POINT
toy_worker_010,3,40.69660343164092,-73.99786257362295,2021-09-09T11:58:00,Atlantic Burgers #4,40.693285,-73.995844,POINT
toy_worker_047,5,40.69190011645661,-73.98285782896852,2021-09-18T14:59:00,Greenpoint Bakery #4,40.689585,-73.983736,POINT
toy_worker_025,4,40.69584251977838,-73.97628920327755,2021-09-19T11:06:00,Red Hook BBQ #4,40.686951,-73.991963,POINT
toy_worker_029,1,40.7008152539558,-73.98336053637499,2021-09-10T12:55:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_036,1,40.69433215364699,-74.00049439984522,2021-09-26T14:01:00,Park Slope Pies #2,40.695961,-74.000415,POINT
toy_worker_032,4,40.698392538323326,-73.98896453522518,2021-10-06T12:28:00,Roebling Tea #4,40.698342,-73.98845,POINT
toy_worker_011,4,40.68807713077559,-74.00361574843369,2021-09-22T11:14:00,Red Hook BBQ #4,40.686951,-73.991963,POINT
toy_worker_042,0,40.696651848605086,-73.9844173693859,2021-10-01T14:43:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_021,0,40.69452500721348,-74.00309355730177,2021-10-07T11:53:00,Roebling Tea #2,40.70293,-73.989127,POINT
toy_worker_016,2,40.69390873018503,-73.9991991247975,2021-09-12T11:54:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_002,2,40.69253986659545,-73.98740194043327,2021-09-04T13:22:00,Henry St Grill,40.689102,-73.996318,POINT
toy_worker_002,2,40.69173399717601,-73.9872452710607,2021-10-07T13:49:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_022,1,40.6903493725873,-73.97958271963695,2021-09-06T14:55:00,Smith St Wok #4,40.687782,-73.977104,POINT
toy_worker_015,1,40.68815015444555,-73.98429430897994,2021-09-26T14:09:00,Court St Coffee #4,40.686354,-73.978507,POINT
toy_worker_028,0,40.69979013889088,-73.98863750446701,2021-10-08T14:19:00,Boerum Salad Bar,40.686818,-73.996661,POINT
toy_worker_006,6,40.69942972390137,-74.00013367579935,2021-09-11T11:52:00,Park Slope Pies #2,40.695961,-74.000415,POINT
toy_worker_013,6,40.70011478644494,-74.00244885258007,2021-09-14T14:17:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_033,5,40.6962467439926,-73.99703591855108,2021-10-06T14:39:00,Jasper H Kane Hall #3,40.689902,-73.986855,POINT
toy_worker_048,6,40.69444021610151,-73.9860192918286,2021-09-11T13:55:00,Williamsburg Pizza,40.691125,-74.000336,POINT
toy_worker_000,0,40.690523971752725,-73.98805085417071,2021-09-10T11:31:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_037,2,40.68939503689608,-73.98349942548614,2021-09-05T11:04:00,Court St Coffee #3,40.693742,-73.998588,POINT
toy_worker_004,4,40.692421047487535,-73.99813271253404,2021-09-15T13:26:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_022,1,40.68943767888073,-73.97961372939085,2021-09-24T11:32:00,Jasper H Kane Hall #2,40.686745,-73.992068,POINT
toy_worker_002,2,40.69278725829862,-73.98797537287679,2021-10-01T12:23:00,Tandon Cafe #2,40.693508,-73.981461,POINT
toy_worker_003,3,40.697486157728235,-73.99035558985139,2021-10-11T14:01:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_002,2,40.692108389589734,-73.98813141121781,2021-09-25T13:25:00,Roebling Tea #3,40.694906,-74.003482,POINT
toy_worker_041,6,40.69267367370222,-73.97760971995332,2021-09-30T14:40:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_031,3,40.690082377216825,-73.98638114100099,2021-10-06T13:51:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_015,1,40.68820107810869,-73.98391444224022,2021-09-20T11:35:00,Jasper H Kane Hall #3,40.689902,-73.986855,POINT
toy_worker_005,5,40.69323703781925,-73.97788054370986,2021-09-14T14:26:00,Court St Coffee #4,40.686354,-73.978507,POINT
toy_worker_030,2,40.69336128730278,-73.99772288454265,2021-09-22T12:52:00,Tandon Cafe,40.696798,-73.993131,POINT
toy_worker_001,1,40.684233798765234,-73.99640335931731,2021-09-18T13:01:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_034,6,40.68677440775656,-73.99604826098299,2021-09-07T13:17:00,Court St Coffee,40.688935,-73.989839,POINT
toy_worker_033,5,40.69717109079036,-73.9962804872636,2021-09-12T12:11:00,Roebling Tea #2,40.70293,-73.989127,POINT
toy_worker_004,4,40.69307502413129,-73.99918727156086,2021-10-03T14:08:00,Cobble Greens,40.691663,-73.998715,POINT
toy_worker_041,6,40.692550363240365,-73.97897825728779,2021-09-23T12:40:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_036,1,40.69446316751764,-74.00033689237345,2021-09-14T11:46:00,Roebling Tea #2,40.70293,-73.989127,POINT
toy_worker_008,1,40.69663672356835,-73.99568175625804,2021-09-17T13:59:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_027,6,40.69757997943116,-73.99035155936319,2021-10-04T13:18:00,Williamsburg Pizza #3,40.69319,-73.99231,POINT
toy_worker_010,3,40.69775855742449,-73.99767579241097,2021-09-25T12:38:00,Jasper H Kane Hall #2,40.686745,-73.992068,POINT
toy_worker_027,6,40.699111596567455,-73.98939569246889,2021-09-24T12:35:00,Park Slope Pies,40.686669,-74.002099,POINT
toy_worker_026,5,40.69975587534216,-73.98641274183291,2021-10-11T11:38:00,Pine Box Sandwich #3,40.691822,-73.975441,POINT
toy_worker_040,5,40.69281746414444,-73.99852957266552,2021-10-10T12:29:00,Smith St Wok #2,40.699015,-73.989089,POINT
toy_worker_026,5,40.70107228901634,-73.98693488735162,2021-10-10T14:42:00,Dock St Coffee,40.695523,-73.978065,POINT
toy_worker_012,5,40.68946368803921,-73.99094075141548,2021-09-17T13:17:00,Brooklyn Bagel #3,40.692594,-73.996644,POINT
toy_worker_035,0,40.689941101967385,-73.99542008318527,2021-09-04T12:24:00,Tandon Cafe #2,40.693508,-73.981461,POINT
toy_worker_021,0,40.69522719107673,-74.00386083999864,2021-10-12T14:56:00,Cobble Greens,40.691663,-73.998715,POINT
toy_worker_019,5,40.686866038603476,-73.99287845665444,2021-10-06T13:45:00,Williamsburg Pizza #4,40.690549,-73.978031,POINT
toy_worker_010,3,40.697730109842524,-73.9989174968463,2021-10-01T13:47:00,Cobble Greens,40.691663,-73.998715,POINT
toy_worker_002,2,40.692402448297926,-73.98718178393395,2021-09-09T12:21:00,Roebling Tea,40.698256,-73.984699,POINT
toy_worker_030,2,40.694908012162166,-73.99769475497712,2021-09-13T13:43:00,Boerum Salad Bar #4,40.702404,-73.996626,POINT
toy_worker_008,1,40.69695475647083,-73.9946893446305,2021-09-10T12:20:00,Court St Coffee #2,40.689803,-73.985771,POINT
toy_worker_018,4,40.69882142967105,-73.9826905847026,2021-09-09T13:46:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_045,3,40.691596668220605,-73.98155150595188,2021-09-30T11:18:00,Court St Coffee #4,40.686354,-73.978507,POINT
toy_worker_008,1,40.69626275718448,-73.99486320475192,2021-10-02T11:56:00,Smith St Wok #2,40.699015,-73.989089,POINT
toy_worker_019,5,40.68656542328314,-73.99225094350683,2021-09-21T12:20:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_019,5,40.6863876703778,-73.9921654983995,2021-09-14T14:22:00,Cobble Greens,40.691663,-73.998715,POINT
toy_worker_045,3,40.69096643978626,-73.98264757311614,2021-10-02T11:37:00,Dock St Coffee #2,40.698123,-73.984799,POINT
toy_worker_002,2,40.69325145579419,-73.98678082437787,2021-10-06T13:08:00,Dock St Coffee,40.695523,-73.978065,POINT
toy_worker_042,0,40.69546907112071,-73.98440591592562,2021-09-06T14:53:00,Henry St Grill #3,40.701025,-73.997614,POINT
toy_worker_047,5,40.6921133977502,-73.98225674665073,2021-09-26T13:05:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_032,4,40.699067667696184,-73.9900795727246,2021-10-04T14:30:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_022,1,40.68976465543008,-73.97891601627599,2021-10-12T12:10:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_015,1,40.68827074118896,-73.98392795132078,2021-09-20T13:31:00,Red Hook BBQ #4,40.686951,-73.991963,POINT
toy_worker_017,3,40.697303282703515,-74.00491167154061,2021-10-10T11:08:00,Roebling Tea #4,40.698342,-73.98845,POINT
toy_worker_039,4,40.69220154395477,-73.98851640196361,2021-09-06T13:52:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_043,1,40.69983046428649,-73.98287708626044,2021-09-01T12:26:00,Williamsburg Pizza #4,40.690549,-73.978031,POINT
toy_worker_006,6,40.69967933280212,-73.99977930972676,2021-09-23T14:22:00,Park Slope Pies #2,40.695961,-74.000415,POINT
toy_worker_039,4,40.692627941047384,-73.9892650229173,2021-09-20T13:32:00,Flatbush Pastry #3,40.700007,-73.983894,POINT
toy_worker_016,2,40.69358301828153,-73.99805267106666,2021-09-30T11:49:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_023,2,40.69298670174786,-73.98148277933075,2021-10-09T13:19:00,Tandon Cafe #2,40.693508,-73.981461,POINT
toy_worker_016,2,40.693038663293066,-73.99681714641702,2021-09-04T14:34:00,Atlantic Burgers #4,40.693285,-73.995844,POINT
toy_worker_009,2,40.699947717368424,-73.98209557597131,2021-09-10T11:03:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_027,6,40.6981528974023,-73.98949887969087,2021-10-11T12:35:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_029,1,40.70170797233133,-73.98223538678101,2021-09-20T14:35:00,Roebling Tea #2,40.70293,-73.989127,POINT
toy_worker_048,6,40.695075177062876,-73.98669771081578,2021-10-07T12:57:00,Red Hook BBQ #4,40.686951,-73.991963,POINT
toy_worker_039,4,40.69322355495973,-73.98846477602982,2021-09-29T12:28:00,Court St Coffee #4,40.686354,-73.978507,POINT
toy_worker_005,5,40.69284769725746,-73.97781360134024,2021-09-29T12:48:00,Red Hook BBQ,40.68808,-73.983126,POINT
toy_worker_025,4,40.696248395675596,-73.97722220480581,2021-09-18T14:44:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_012,5,40.689438844169715,-73.99006570804228,2021-09-08T14:58:00,Greenpoint Bakery #4,40.689585,-73.983736,POINT
toy_worker_002,2,40.69229128679089,-73.9871161740478,2021-10-07T14:45:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_046,4,40.70030866280856,-73.97651192978036,2021-09-25T12:52:00,Park Slope Pies #3,40.687786,-73.996099,POINT
toy_worker_043,1,40.69974259759167,-73.98199146176559,2021-09-06T14:12:00,Flatbush Pastry #3,40.700007,-73.983894,POINT
toy_worker_030,2,40.693175902811326,-73.99737547747013,2021-10-05T13:59:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_049,0,40.689256710494135,-73.99793635793436,2021-09-07T12:06:00,Atlantic Burgers #3,40.695711,-73.984744,POINT
toy_worker_003,3,40.69710919174334,-73.99006313144095,2021-09-25T12:26:00,Williamsburg Pizza,40.691125,-74.000336,POINT
toy_worker_019,5,40.68712577718549,-73.99149233083543,2021-09-20T13:45:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_036,1,40.69492705513775,-74.00120811444862,2021-09-09T12:11:00,Boerum Salad Bar #3,40.692546,-73.98749,POINT
toy_worker_026,5,40.70090511572674,-73.98625410639458,2021-09-23T12:28:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_010,3,40.69576756922857,-73.99805808424121,2021-09-23T13:55:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_010,3,40.696533496087476,-73.99766080340845,2021-09-23T13:10:00,Henry St Grill #2,40.693555,-73.988506,POINT
toy_worker_025,4,40.69572507060198,-73.97665295488639,2021-09-13T13:06:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_002,2,40.69343260203777,-73.98774002482624,2021-09-21T11:45:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_044,2,40.69139506505146,-74.00530000829376,2021-09-20T13:03:00,Boerum Salad Bar #4,40.702404,-73.996626,POINT
toy_worker_007,0,40.68675539376266,-73.98991869618861,2021-09-20T11:13:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_035,0,40.68930204996634,-73.99422142362093,2021-09-06T13:16:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_027,6,40.697383171008326,-73.98968287322987,2021-09-05T13:22:00,Atlantic Burgers,40.700511,-73.987679,POINT
toy_worker_024,3,40.69726356802491,-73.97570640468183,2021-10-05T14:15:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_045,3,40.69136451221796,-73.98279347921866,2021-09-08T13:05:00,Williamsburg Pizza #4,40.690549,-73.978031,POINT
toy_worker_014,0,40.69196853278212,-73.98663229662768,2021-09-26T13:43:00,Park Slope Pies,40.686669,-74.002099,POINT
toy_worker_045,3,40.68972396458705,-73.98265443260208,2021-10-09T13:16:00,Atlantic Burgers,40.700511,-73.987679,POINT
toy_worker_040,5,40.69196123283374,-73.99858711379451,2021-09-21T13:09:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_004,4,40.69291894037308,-73.99817082862718,2021-10-05T12:18:00,Pine Box Sandwich #4,40.700023,-73.987525,POINT
toy_worker_007,0,40.68660553848945,-73.99038489829566,2021-09-28T14:17:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_014,0,40.69319165560104,-73.98610031663398,2021-10-11T11:21:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_027,6,40.69785751116769,-73.98964057955087,2021-09-04T13:38:00,Cobble Greens #4,40.702661,-73.988914,POINT
toy_worker_048,6,40.694457805787515,-73.98791726227559,2021-09-07T14:10:00,Williamsburg Pizza #3,40.69319,-73.99231,POINT
toy_worker_036,1,40.695061089300125,-74.00108135479118,2021-09-04T14:53:00,Atlantic Burgers #4,40.693285,-73.995844,POINT
toy_worker_041,6,40.6928742795771,-73.977405742592,2021-09-25T11:38:00,Dock St Coffee,40.695523,-73.978065,POINT
toy_worker_046,4,40.69887127256051,-73.9759044392937,2021-09-19T11:13:00,Dock St Coffee #3,40.696416,-73.99708,POINT
toy_worker_044,2,40.69164408443322,-74.00471308302804,2021-10-11T11:19:00,Park Slope Pies,40.686669,-74.002099,POINT
toy_worker_022,1,40.688985055373365,-73.97815469873535,2021-09-23T11:49:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_014,0,40.69220365595535,-73.9863140867166,2021-09-06T13:03:00,Pine Box Sandwich #2,40.693167,-73.976386,POINT
toy_worker_030,2,40.69348794842565,-73.99655798202168,2021-09-11T11:25:00,Park Slope Pies #2,40.695961,-74.000415,POINT
toy_worker_046,4,40.70001642041247,-73.97689786518805,2021-09-08T12:51:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_002,2,40.69391722057029,-73.98809666591401,2021-09-26T14:11:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_000,0,40.690170556826416,-73.98799885737162,2021-09-29T14:43:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_028,0,40.700200861262324,-73.98803125087488,2021-09-12T11:38:00,Roebling Tea #2,40.70293,-73.989127,POINT
toy_worker_045,3,40.691084461838386,-73.9826024833452,2021-09-27T11:16:00,Brooklyn Bagel #4,40.685064,-73.981866,POINT
toy_worker_035,0,40.689313004247694,-73.99553209172826,2021-10-11T13:39:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_030,2,40.693669070892646,-73.99780244570206,2021-10-09T11:56:00,Boerum Salad Bar #4,40.702404,-73.996626,POINT
toy_worker_033,5,40.6962224741005,-73.99713840885515,2021-09-29T13:14:00,Williamsburg Pizza,40.691125,-74.000336,POINT
toy_worker_007,0,40.68611159643879,-73.9903328437579,2021-09-30T12:52:00,Cobble Greens,40.691663,-73.998715,POINT
toy_worker_005,5,40.69381110992439,-73.97723575583517,2021-10-05T14:16:00,Gowanus Smoke,40.702811,-73.9858,POINT
toy_worker_046,4,40.6997677140969,-73.9766168414305,2021-09-05T11:24:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_016,2,40.69432158272889,-73.99811324057582,2021-09-01T12:42:00,Court St Coffee #3,40.693742,-73.998588,POINT
toy_worker_023,2,40.69291907787788,-73.98128584995068,2021-09-14T11:15:00,Boerum Salad Bar #4,40.702404,-73.996626,POINT
toy_worker_005,5,40.692931376097235,-73.97882486471028,2021-10-10T12:05:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_002,2,40.69233125766743,-73.98774036204811,2021-09-04T12:16:00,Williamsburg Pizza #4,40.690549,-73.978031,POINT
toy_worker_044,2,40.69200626675575,-74.00496548261428,2021-09-05T12:57:00,Flatbush Pastry #3,40.700007,-73.983894,POINT
toy_worker_036,1,40.69450096913309,-74.00147660821048,2021-09-27T13:01:00,Red Hook BBQ #2,40.687178,-73.998259,POINT
toy_worker_021,0,40.69458661702767,-74.00343360585082,2021-10-01T14:51:00,Cobble Greens #4,40.702661,-73.988914,POINT
toy_worker_035,0,40.68973772429023,-73.99559599222233,2021-09-19T13:26:00,Park Slope Pies,40.686669,-74.002099,POINT
toy_worker_024,3,40.697269528267846,-73.97486725712338,2021-09-27T13:26:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_025,4,40.69504167585985,-73.97642245130332,2021-09-23T14:50:00,Tandon Cafe,40.696798,-73.993131,POINT
toy_worker_018,4,40.698972611676666,-73.9823671010399,2021-09-09T14:06:00,Flatbush Pastry #3,40.700007,-73.983894,POINT
toy_worker_023,2,40.69381284303477,-73.98066297545637,2021-09-12T14:49:00,Tandon Cafe #2,40.693508,-73.981461,POINT
toy_worker_011,4,40.68905279904037,-74.00405411689502,2021-09-01T11:53:00,Atlantic Burgers,40.700511,-73.987679,POINT
toy_worker_046,4,40.70093201450672,-73.97615751549516,2021-09-30T13:54:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_025,4,40.695453344183335,-73.97655533001208,2021-09-02T14:10:00,Williamsburg Pizza #4,40.690549,-73.978031,POINT
toy_worker_035,0,40.68997558522798,-73.99543216285893,2021-09-14T13:19:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_004,4,40.692789588514835,-73.99821008746184,2021-09-22T12:20:00,Williamsburg Pizza,40.691125,-74.000336,POINT
toy_worker_025,4,40.695739308077066,-73.97657980680702,2021-10-06T13:05:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_041,6,40.69332418237647,-73.97743556358228,2021-09-03T13:55:00,Pine Box Sandwich #2,40.693167,-73.976386,POINT
toy_worker_036,1,40.693821282623276,-74.0015246259452,2021-10-07T11:11:00,Cesar's Gourmet,40.702956,-73.989714,POINT
toy_worker_015,1,40.68811456249134,-73.98438520889549,2021-09-18T14:04:00,Court St Coffee,40.688935,-73.989839,POINT
toy_worker_008,1,40.69580326431701,-73.99481578272976,2021-10-12T11:28:00,Cesar's Gourmet #4,40.701927,-73.98468,POINT
toy_worker_003,3,40.69656715204278,-73.99125115129333,2021-09-19T14:10:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_017,3,40.69800433958117,-74.00526735524409,2021-09-05T13:04:00,Flatbush Pastry #2,40.688856,-74.001031,POINT
toy_worker_010,3,40.69662300512049,-73.99848615475364,2021-10-08T14:51:00,Park Slope Pies,40.686669,-74.002099,POINT
toy_worker_046,4,40.69991842961168,-73.97664788710739,2021-09-02T11:52:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_012,5,40.68942736179007,-73.99130536180049,2021-10-05T11:59:00,Boerum Salad Bar #3,40.692546,-73.98749,POINT
toy_worker_015,1,40.689666806858895,-73.98336488169545,2021-09-19T12:47:00,Atlantic Burgers #3,40.695711,-73.984744,POINT
toy_worker_038,3,40.697777167442744,-74.00300565648422,2021-09-15T14:24:00,Brooklyn Bagel #3,40.692594,-73.996644,POINT
toy_worker_021,0,40.694458248881084,-74.00323071293283,2021-09-11T12:33:00,Roebling Tea #3,40.694906,-74.003482,POINT
toy_worker_009,2,40.69843662754293,-73.98221452411029,2021-10-12T12:04:00,Flatbush Pastry,40.688798,-73.976713,POINT
toy_worker_037,2,40.68965800628197,-73.9844226583384,2021-09-28T12:13:00,Atlantic Burgers #2,40.686246,-73.982182,POINT
toy_worker_012,5,40.68992336512897,-73.99089693844155,2021-09-05T12:59:00,Flatbush Pastry #3,40.700007,-73.983894,POINT
toy_worker_031,3,40.68936386605556,-73.98597772287647,2021-10-07T11:38:00,Court St Coffee #4,40.686354,-73.978507,POINT
toy_worker_043,1,40.70090879026575,-73.98293588748746,2021-09-07T12:34:00,Tandon Cafe,40.696798,-73.993131,POINT
toy_worker_041,6,40.6923167194975,-73.97771219072852,2021-10-04T13:44:00,Greenpoint Bakery #3,40.689774,-73.977002,POINT
toy_worker_032,4,40.698836056270004,-73.98989504277776,2021-09-20T11:18:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_025,4,40.69543617838427,-73.97622850269725,2021-10-12T14:53:00,Carroll Garden Sushi,40.691814,-73.988439,POINT
toy_worker_028,0,40.700821212871354,-73.98912113574978,2021-09-28T12:44:00,Pine Box Sandwich #2,40.693167,-73.976386,POINT
toy_worker_003,3,40.69655255635985,-73.99110432141644,2021-10-12T12:44:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_040,5,40.69196772509798,-73.99847503620309,2021-09-11T12:05:00,Greenpoint Bakery #4,40.689585,-73.983736,POINT
toy_worker_030,2,40.69280266895539,-73.9976480838868,2021-09-27T12:50:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_007,0,40.6873149657534,-73.99002769285468,2021-10-05T13:01:00,Flatbush Pastry,40.688798,-73.976713,POINT
toy_worker_023,2,40.6933769473593,-73.98091026834994,2021-09-01T12:17:00,Smith St Wok,40.699528,-73.983108,POINT
toy_worker_048,6,40.695024248611105,-73.98658628194215,2021-09-26T11:19:00,Williamsburg Pizza #4,40.690549,-73.978031,POINT
toy_worker_017,3,40.69677944431009,-74.00478689971293,2021-09-18T13:58:00,Court St Coffee,40.688935,-73.989839,POINT
toy_worker_000,0,40.68996308444074,-73.98851867607489,2021-09-19T13:49:00,Pine Box Sandwich,40.688968,-73.987322,POINT
toy_worker_039,4,40.69222838513836,-73.98890332450827,2021-10-07T14:11:00,Cobble Greens,40.691663,-73.998715,POINT
toy_worker_022,1,40.690871455277446,-73.97958479673181,2021-09-23T13:15:00,Cesar's Gourmet #3,40.70023,-74.002231,POINT
toy_worker_045,3,40.69084986654093,-73.98232986507489,2021-09-14T13:42:00,Smith St Wok,40.699528,-73.983108,POINT
